State,District,Block,total_recharge_ham,annual_extractable_resource_ham,total_extraction_ham,stage_of_extraction_pct,category
3,35,288,11313,8415,5350,63.58,Safe
3,35,289,13315,9535,7984,83.73,Semi-Critical
3,35,290,13036,11007,8242,74.88,Semi-Critical
3,35,291,16350,12907,8479,65.69,Safe
3,36,292,11789,9064,9218,101.7,Over-Exploited
3,36,293,19019,17151,8213,47.89,Safe
3,36,294,5785,4580,3393,74.08,Semi-Critical
3,36,295,11139,8680,4652,53.59,Safe
3,36,296,11344,10351,10379,100.27,Over-Exploited
3,36,297,7416,6760,3903,57.74,Safe
3,36,298,13988,11037,9308,84.33,Semi-Critical
3,36,7085,17364,15768,8134,51.59,Safe
3,36,299,9154,8354,5709,68.34,Safe
3,36,300,19766,15931,16401,102.95,Over-Exploited
3,36,301,19973,14313,7389,51.62,Safe
3,36,302,10619,7437,6427,86.42,Semi-Critical
3,36,303,6936,5762,3129,54.3,Safe
3,737,339,15348,12063,8335,69.1,Safe
3,737,7487,8807,8360,6507,77.83,Semi-Critical
3,737,345,12151,10852,8726,80.41,Semi-Critical
3,37,304,14493,12903,10603,82.17,Semi-Critical
3,37,305,17355,16293,13817,84.8,Semi-Critical
3,37,306,16332,15056,8886,59.02,Safe
3,37,307,8236,6420,4371,68.08,Safe
3,37,308,7352,5451,2322,42.6,Safe
3,38,309,6932,6145,5764,93.8,Critical
3,38,310,15913,12643,12465,98.59,Critical
3,38,311,13556,11092,5983,53.94,Safe
3,38,312,9916,8503,4600,54.1,Safe
3,38,313,10498,9731,4178,42.93,Safe
3,662,251,15582,12539,13532,107.92,Over-Exploited
3,662,255,5946,5326,5139,96.49,Critical
3,662,6779,18865,14471,9442,65.25,Safe
3,662,262,14569,12740,9393,73.73,Semi-Critical
3,662,263,6439,4509,2725,60.43,Safe
3,662,266,16372,15027,12293,81.81,Semi-Critical
3,41,323,12730,9007,8125,90.21,Critical
3,41,325,9857,8656,6173,71.31,Semi-Critical
3,41,326,5340,3799,3842,101.13,Over-Exploited
3,41,327,16181,12403,9450,76.19,Semi-Critical
3,41,7479,5382,4436,2222,50.09,Safe
3,41,328,18291,14723,12302,83.56,Semi-Critical
3,41,329,14748,11030,7980,72.35,Semi-Critical
3,41,330,13491,10569,11149,105.49,Over-Exploited
3,41,331,5138,4531,3055,67.42,Safe
3,41,7337,5358,4647,3169,68.19,Safe
3,42,332,9931,7129,6099,85.55,Semi-Critical
3,42,333,14714,13048,10032,76.89,Semi-Critical
3,42,336,8456,6031,3993,66.21,Safe
3,42,337,6627,5538,6052,109.28,Over-Exploited
3,42,338,19270,14741,9014,61.15,Safe
3,43,340,14495,12276,7295,59.42,Safe
3,43,342,11626,8897,8942,100.51,Over-Exploited
3,43,343,10004,9466,3808,40.23,Safe
3,43,6736,14326,11137,6023,54.08,Safe
3,43,344,15378,11694,9510,81.32,Semi-Critical
3,43,347,18283,14070,7227,51.36,Safe
3,43,349,19770,18269,19914,109.0,Over-Exploited
3,43,350,11652,10009,7255,72.48,Semi-Critical
3,608,324,11416,10076,8243,81.81,Semi-Critical
3,608,334,8170,7594,3890,51.22,Safe
3,608,335,8835,8198,4939,60.25,Safe
3,608,7486,13017,11516,9561,83.02,Semi-Critical
3,40,318,7151,5359,4205,78.47,Semi-Critical
3,40,319,14429,13142,12472,94.9,Critical
3,40,320,19072,14322,8427,58.84,Safe
3,40,321,16927,14992,12855,85.75,Semi-Critical
3,40,322,11905,10374,6262,60.36,Safe
3,39,314,7834,6970,5650,81.06,Semi-Critical
3,39,315,17452,14540,11974,82.35,Semi-Critical
3,39,316,14190,12198,5919,48.52,Safe
3,39,317,7567,7100,5566,78.39,Semi-Critical
3,609,211,6307,4574,1867,40.82,Safe
3,609,213,19852,15429,11584,75.08,Semi-Critical
3,609,214,13848,11810,10490,88.82,Semi-Critical
3,609,217,7660,7208,3250,45.09,Safe
3,609,219,15403,11150,11786,105.7,Over-Exploited
3,609,220,15101,10655,7683,72.11,Semi-Critical
3,609,222,8730,6232,6586,105.68,Over-Exploited
3,609,224,15238,10866,5163,47.52,Safe
8,86,7382,11207,10388,11062,106.49,Over-Exploited
8,86,566,8162,7185,3423,47.64,Safe
8,86,567,6140,5337,3858,72.29,Semi-Critical
8,86,568,19177,15929,16830,105.66,Over-Exploited
8,86,569,13458,12051,6783,56.29,Safe
8,86,570,15037,11111,4714,42.43,Safe
8,86,571,6708,5352,5112,95.52,Critical
8,86,572,8630,7098,5799,81.7,Semi-Critical
8,86,6860,8211,5974,4538,75.96,Semi-Critical
8,86,7384,15485,12463,5284,42.4,Safe
8,86,573,16924,13185,11302,85.72,Semi-Critical
8,87,574,17021,12066,6275,52.01,Safe
8,87,575,11538,8471,8910,105.18,Over-Exploited
8,87,7397,14702,13099,11527,88.0,Semi-Critical
8,87,576,5475,3857,3451,89.47,Semi-Critical
8,87,577,12684,11841,6664,56.28,Safe
8,87,578,14168,10223,10391,101.64,Over-Exploited
8,87,579,6207,5585,4336,77.64,Semi-Critical
8,87,7391,18331,16949,16948,99.99,Critical
8,87,580,6960,6509,3838,58.96,Safe
8,87,581,5557,5095,4732,92.88,Critical
8,87,582,18305,14129,11334,80.22,Semi-Critical
8,87,583,18893,14798,6420,43.38,Safe
8,87,584,5882,4744,3243,68.36,Safe
8,87,585,15386,11306,5977,52.87,Safe
8,87,586,9761,6887,4486,65.14,Safe
8,87,587,15859,14547,9722,66.83,Safe
8,88,588,10867,9112,6674,73.24,Semi-Critical
8,88,6827,11963,10194,8361,82.02,Semi-Critical
8,88,589,18151,16912,13524,79.97,Semi-Critical
8,88,590,17869,15479,6614,42.73,Safe
8,88,6606,12166,10617,9825,92.54,Critical
8,88,6822,17982,16125,17163,106.44,Over-Exploited
8,88,591,12929,9426,6071,64.41,Safe
8,88,592,10347,8174,4298,52.58,Safe
8,88,593,12269,11558,8992,77.8,Semi-Critical
8,88,595,14802,13776,12308,89.34,Semi-Critical
8,88,6828,16680,15362,13445,87.52,Semi-Critical
8,89,596,13125,10670,8839,82.84,Semi-Critical
8,89,597,18527,16939,8509,50.23,Safe
8,89,598,7454,5307,5231,98.57,Critical
8,89,599,9494,6998,4884,69.79,Safe
8,89,600,6946,5581,3097,55.49,Safe
8,89,601,18002,14776,6802,46.03,Safe
8,89,7401,17991,13778,9530,69.17,Safe
8,89,602,7808,6161,5129,83.25,Semi-Critical
8,90,7474,11642,8623,7465,86.57,Semi-Critical
8,90,603,8825,7256,7792,107.39,Over-Exploited
8,90,604,8536,7669,3889,50.71,Safe
8,90,7475,19002,16443,17923,109.0,Over-Exploited
8,90,605,11068,8045,6904,85.82,Semi-Critical
8,90,606,8802,7234,5193,71.79,Semi-Critical
8,90,6844,17369,15187,15517,102.17,Over-Exploited
8,90,607,9699,8074,7154,88.61,Semi-Critical
8,90,7473,6970,5561,3581,64.39,Safe
8,90,6834,10806,9244,9418,101.88,Over-Exploited
8,90,6839,11142,10497,9097,86.66,Semi-Critical
8,90,6842,17014,12313,10948,88.91,Semi-Critical
8,90,6825,7819,6235,6406,102.74,Over-Exploited
8,90,7472,14094,11298,8065,71.38,Semi-Critical
8,90,6830,5364,4528,3893,85.98,Semi-Critical
8,90,6843,9258,6832,6294,92.13,Critical
8,90,6833,8119,6041,4335,71.76,Semi-Critical
8,90,6840,15750,12148,5568,45.83,Safe
8,90,608,6863,6444,6057,93.99,Critical
8,90,609,5115,4519,1958,43.33,Safe
8,90,610,12084,10457,9437,90.25,Critical
8,91,611,13016,11769,12211,103.76,Over-Exploited
8,91,7404,7384,5404,3474,64.29,Safe
8,91,612,18168,16620,7835,47.14,Safe
8,91,613,8935,7583,4269,56.3,Safe
8,91,614,18127,14208,11275,79.36,Semi-Critical
8,91,615,19482,17611,18665,105.98,Over-Exploited
8,91,616,12742,11475,8704,75.85,Semi-Critical
8,91,7024,10442,9517,4557,47.88,Safe
8,91,617,7490,5459,4582,83.93,Semi-Critical
8,91,618,11980,11289,10306,91.29,Critical
8,91,7402,18324,17222,11629,67.52,Safe
8,91,619,14134,11156,10096,90.5,Critical
8,92,620,12661,9071,5690,62.73,Safe
8,92,7419,6724,4987,4749,95.23,Critical
8,92,621,15526,14721,9403,63.87,Safe
8,92,6819,13182,11082,6419,57.92,Safe
8,92,622,7767,6129,6223,101.53,Over-Exploited
8,92,623,6137,4738,3714,78.39,Semi-Critical
8,92,7418,15719,12013,7203,59.96,Safe
8,92,624,9117,7895,8325,105.45,Over-Exploited
8,92,625,8420,6776,5987,88.36,Semi-Critical
8,92,626,10845,10208,5660,55.45,Safe
8,92,627,9778,8516,7070,83.02,Semi-Critical
8,92,628,8906,7997,8070,100.91,Over-Exploited
8,92,629,8637,6678,5925,88.72,Semi-Critical
8,92,630,7953,5724,3270,57.13,Safe
8,93,7424,10929,8983,7673,85.42,Semi-Critical
8,93,631,15559,12114,10095,83.33,Semi-Critical
8,93,6715,17413,13068,12735,97.45,Critical
8,93,632,5276,4949,2596,52.46,Safe
8,93,633,6999,5676,5050,88.97,Semi-Critical
8,93,634,6227,4630,1940,41.9,Safe
8,93,7063,11337,8498,7540,88.73,Semi-Critical
8,93,7435,16944,13049,13992,107.23,Over-Exploited
8,93,635,8735,8296,4331,52.21,Safe
8,94,6907,5695,4368,2699,61.79,Safe
8,94,636,14501,11342,9164,80.8,Semi-Critical
8,94,637,9152,7914,7222,91.26,Critical
8,94,638,12901,9978,6396,64.1,Safe
8,94,639,12470,9401,8131,86.49,Semi-Critical
8,95,641,16426,12149,12507,102.95,Over-Exploited
8,95,642,17306,13467,12235,90.85,Critical
8,95,643,12537,9107,8175,89.77,Semi-Critical
8,95,644,15503,10924,7290,66.73,Safe
8,95,645,7841,7065,7333,103.79,Over-Exploited
8,95,647,9208,6763,4018,59.41,Safe
8,95,648,16751,14975,8141,54.36,Safe
8,95,649,16590,14920,9771,65.49,Safe
8,95,650,13733,11459,9798,85.5,Semi-Critical
8,95,651,15886,12350,12389,100.32,Over-Exploited
8,95,653,17866,13153,6477,49.24,Safe
8,96,6858,6088,5383,5219,96.95,Critical
8,96,654,8363,7111,6890,96.89,Critical
8,96,655,5024,4340,3519,81.08,Semi-Critical
8,96,656,14764,10366,9665,93.24,Critical
8,96,657,11144,10384,5475,52.73,Safe
8,96,658,16150,11572,6002,51.87,Safe
8,96,659,10668,8445,8478,100.39,Over-Exploited
8,97,7436,9236,7395,5536,74.86,Semi-Critical
8,97,660,14959,10476,5993,57.21,Safe
8,97,7437,17935,14783,13040,88.21,Semi-Critical
8,97,661,13068,11607,11889,102.43,Over-Exploited
8,97,662,7235,6553,5521,84.25,Semi-Critical
8,97,6823,12295,11309,7273,64.31,Safe
8,97,663,13392,11007,8126,73.83,Semi-Critical
8,97,7441,16390,14057,13025,92.66,Critical
8,97,7444,13448,9680,4329,44.72,Safe
8,97,7439,8747,7190,3968,55.19,Safe
8,97,664,17834,13174,9535,72.38,Semi-Critical
8,98,665,15433,12229,10064,82.3,Semi-Critical
8,98,666,8175,6395,4076,63.74,Safe
8,98,667,16798,13537,8242,60.88,Safe
8,98,668,16528,13931,5975,42.89,Safe
8,98,6871,9897,9161,3873,42.28,Safe
8,98,7438,10037,8015,4769,59.5,Safe
8,99,669,12427,11747,9061,77.13,Semi-Critical
8,99,670,13605,12105,9556,78.94,Semi-Critical
8,99,6836,7014,5806,4330,74.58,Semi-Critical
8,99,6838,6381,5494,3773,68.67,Safe
8,99,671,6098,4424,2550,57.64,Safe
8,99,6837,8426,7677,5224,68.05,Safe
8,99,6826,8655,7318,3638,49.71,Safe
8,99,6835,12938,12246,5886,48.06,Safe
8,99,672,14101,12114,7389,61.0,Safe
8,99,673,5187,4712,5167,109.66,Over-Exploited
8,100,674,17236,15511,9749,62.85,Safe
8,100,675,16948,13327,14066,105.55,Over-Exploited
8,100,6719,15207,11631,7846,67.46,Safe
8,100,676,10409,8406,5945,70.72,Semi-Critical
8,100,677,7092,5792,5548,95.79,Critical
8,100,678,16836,12795,5956,46.55,Safe
8,100,679,7130,6585,3474,52.76,Safe
8,100,680,10242,8558,9257,108.17,Over-Exploited
8,100,6869,13549,12798,9651,75.41,Semi-Critical
8,101,681,10647,9608,4141,43.1,Safe
8,101,682,10185,8544,3700,43.31,Safe
8,101,683,10776,10094,10447,103.5,Over-Exploited
8,101,6614,15614,12900,13046,101.13,Over-Exploited
8,101,6617,17449,16084,11594,72.08,Semi-Critical
8,101,6615,12913,10195,5242,51.42,Safe
8,101,6616,12547,9970,9782,98.11,Critical
8,102,684,12823,10316,6470,62.72,Safe
8,102,7440,12355,10336,7166,69.33,Safe
8,102,685,11465,9611,8435,87.76,Semi-Critical
8,102,686,17737,14617,9462,64.73,Safe
8,102,687,6497,5044,4237,84.0,Semi-Critical
8,102,688,18324,17074,17410,101.97,Over-Exploited
8,102,6820,19519,16535,15843,95.81,Critical
8,102,689,15350,12309,8211,66.71,Safe
8,102,690,19238,16598,9984,60.15,Safe
8,102,7442,7555,6738,4041,59.97,Safe
8,102,7448,10409,9786,6302,64.4,Safe
8,102,7445,15534,12813,9551,74.54,Semi-Critical
8,102,691,7951,5788,4003,69.16,Safe
8,102,7447,6238,5053,2491,49.3,Safe
8,102,7443,14165,11611,5972,51.43,Safe
8,102,6821,9727,8990,5754,64.0,Safe
8,102,692,8965,7160,5681,79.34,Semi-Critical
8,102,693,10686,10027,8170,81.48,Semi-Critical
8,102,694,14242,11696,8659,74.03,Semi-Critical
8,102,695,8701,8208,7527,91.7,Critical
8,102,7446,7780,5461,5002,91.59,Critical
8,102,696,12398,11464,8017,69.93,Safe
8,103,7449,6588,6145,2993,48.71,Safe
8,103,7450,17070,16050,12376,77.11,Semi-Critical
8,103,697,7368,5181,3455,66.69,Safe
8,103,7451,10789,8015,3979,49.64,Safe
8,103,7452,5436,4693,5102,108.72,Over-Exploited
8,103,698,7828,5529,3642,65.87,Safe
8,103,699,6556,4693,3933,83.81,Semi-Critical
8,104,700,12570,9493,7054,74.31,Semi-Critical
8,104,7453,18364,15207,7603,50.0,Safe
8,104,701,17050,14261,6258,43.88,Safe
8,104,6732,12480,8842,7409,83.79,Semi-Critical
8,104,702,14496,10764,6166,57.28,Safe
8,104,703,19366,15975,9114,57.05,Safe
8,104,704,15576,13216,14139,106.98,Over-Exploited
8,104,705,5182,3819,2762,72.32,Semi-Critical
8,104,7454,12190,9748,4099,42.05,Safe
8,104,706,11687,10823,6903,63.78,Safe
8,105,6853,10565,10033,8118,80.91,Semi-Critical
8,105,707,12241,11589,7301,63.0,Safe
8,105,6845,12651,11644,4876,41.88,Safe
8,105,708,10575,8445,6004,71.1,Semi-Critical
8,105,709,6589,5743,2722,47.4,Safe
8,105,710,14779,11884,9904,83.34,Semi-Critical
8,105,711,13851,11941,9955,83.37,Semi-Critical
8,105,712,5159,4010,1709,42.62,Safe
8,106,713,17145,14599,8810,60.35,Safe
8,106,714,11555,9601,6620,68.95,Safe
8,106,715,14203,10029,7874,78.51,Semi-Critical
8,106,716,13244,11888,7218,60.72,Safe
8,106,717,19743,13878,8346,60.14,Safe
8,106,7455,18333,14176,15425,108.81,Over-Exploited
8,106,718,18341,12865,5522,42.92,Safe
8,106,7456,11846,9406,10274,109.23,Over-Exploited
8,106,7457,7307,5230,2266,43.33,Safe
8,106,719,6228,5781,3479,60.18,Safe
8,106,720,12226,9828,7327,74.55,Semi-Critical
8,107,7458,10590,8629,4317,50.03,Safe
8,107,721,11919,9385,4639,49.43,Safe
8,107,722,10585,9070,5255,57.94,Safe
8,107,6847,14227,12748,13786,108.14,Over-Exploited
8,107,6718,16894,14563,9700,66.61,Safe
8,107,723,11046,9798,7801,79.62,Semi-Critical
8,107,724,17237,15969,14260,89.3,Semi-Critical
8,107,7459,9945,9108,8375,91.95,Critical
8,107,6832,12927,11227,9898,88.16,Semi-Critical
8,107,7460,17641,13295,8453,63.58,Safe
8,107,7461,18386,15801,7556,47.82,Safe
8,107,7462,12016,9931,5930,59.71,Safe
8,107,6846,19027,16730,9154,54.72,Safe
8,107,725,12758,11587,5740,49.54,Safe
8,107,726,18752,16608,6927,41.71,Safe
8,107,727,10086,9194,9699,105.49,Over-Exploited
8,107,6852,14456,10350,10812,104.46,Over-Exploited
8,107,728,12161,8608,3746,43.52,Safe
8,107,6831,6884,5263,2742,52.1,Safe
8,107,729,6809,6299,3134,49.75,Safe
8,107,6855,8167,7398,4415,59.68,Safe
8,108,730,16989,14792,8029,54.28,Safe
8,108,731,15533,13594,14438,106.21,Over-Exploited
8,108,7064,11352,10008,4592,45.88,Safe
8,108,7403,16606,15537,8516,54.81,Safe
8,108,732,18399,16707,7626,45.65,Safe
8,108,733,14009,11989,13023,108.62,Over-Exploited
8,108,7405,19087,16537,17246,104.29,Over-Exploited
8,108,734,11056,8329,7509,90.15,Critical
8,109,735,7437,6428,4487,69.8,Safe
8,109,736,11468,9245,4928,53.3,Safe
8,109,737,14080,10394,5769,55.5,Safe
8,109,738,10951,9873,7011,71.01,Semi-Critical
8,109,739,10276,8504,7974,93.77,Critical
8,110,7383,13859,13087,7659,58.52,Safe
8,110,740,12818,9875,6098,61.75,Safe
8,110,741,9728,7978,6541,81.99,Semi-Critical
8,110,742,7624,6190,3506,56.64,Safe
8,110,6857,10738,7840,6342,80.89,Semi-Critical
8,110,743,9232,7445,4995,67.09,Safe
8,110,744,19234,14846,6295,42.4,Safe
8,110,745,10793,7987,5446,68.19,Safe
8,110,746,9523,7337,7657,104.36,Over-Exploited
8,110,6859,10571,8016,4851,60.52,Safe
8,110,747,19947,17623,11031,62.59,Safe
8,110,748,14010,9914,4423,44.61,Safe
8,110,6854,15380,13140,10913,83.05,Semi-Critical
8,110,749,14298,12727,12656,99.44,Critical
8,110,750,7224,5924,3833,64.7,Safe
8,111,751,13389,12490,7096,56.81,Safe
8,111,752,15863,13911,14879,106.96,Over-Exploited
8,111,753,11091,9837,9065,92.15,Critical
8,111,754,16684,12500,9962,79.7,Semi-Critical
8,111,755,15640,13987,8586,61.39,Safe
8,111,756,13662,12405,6879,55.45,Safe
8,111,757,11361,8978,8089,90.1,Critical
8,111,758,6948,5234,4005,76.52,Semi-Critical
8,111,759,18216,14504,11087,76.44,Semi-Critical
8,111,760,17091,15123,6829,45.16,Safe
8,629,640,15202,12228,9275,75.85,Semi-Critical
8,629,646,16992,15023,14661,97.59,Critical
8,629,7466,19967,14543,15455,106.27,Over-Exploited
8,629,7467,12094,10902,5174,47.46,Safe
8,629,794,18193,13886,11689,84.18,Semi-Critical
8,629,594,11318,8626,6882,79.78,Semi-Critical
8,629,652,17310,14671,15011,102.32,Over-Exploited
8,629,7468,8796,6311,5843,92.58,Critical
8,112,761,17180,12138,13056,107.56,Over-Exploited
8,112,762,5234,4005,4293,107.19,Over-Exploited
8,112,7463,18412,15365,8573,55.8,Safe
8,112,763,14120,13087,11879,90.77,Critical
8,112,764,8607,7846,6052,77.13,Semi-Critical
8,112,765,13043,10729,5903,55.02,Safe
8,112,766,5522,3916,2100,53.63,Safe
8,112,767,10904,9091,4152,45.67,Safe
8,113,768,16715,14645,14013,95.68,Critical
8,113,769,17718,13904,8719,62.71,Safe
8,113,6824,9888,7196,7195,99.99,Critical
8,113,770,14821,11406,9419,82.58,Semi-Critical
8,113,771,10832,9671,8428,87.15,Semi-Critical
8,113,7429,17820,14038,8481,60.41,Safe
8,113,772,12122,10946,7882,72.01,Semi-Critical
8,114,7469,10842,8455,5822,68.86,Safe
8,114,773,18963,14049,7937,56.5,Safe
8,114,774,6316,5109,5020,98.26,Critical
8,114,775,16049,13048,10901,83.55,Semi-Critical
8,114,776,18200,12813,5460,42.61,Safe
8,114,777,6124,4465,4348,97.38,Critical
8,114,7470,10621,7925,3758,47.42,Safe
8,114,778,10423,7592,5182,68.26,Safe
8,114,7471,7587,5958,4765,79.98,Semi-Critical
8,114,6856,14215,13378,5422,40.53,Safe
8,114,779,10672,8829,7566,85.69,Semi-Critical
8,114,780,6378,5465,4709,86.17,Semi-Critical
8,115,781,8374,6607,5660,85.67,Semi-Critical
8,115,782,6519,5090,2618,51.43,Safe
8,115,783,10777,7606,4403,57.89,Safe
8,115,784,12935,10672,6116,57.31,Safe
8,115,785,11093,9106,9762,107.2,Over-Exploited
8,116,786,13418,9922,4437,44.72,Safe
8,116,787,10355,9227,6460,70.01,Semi-Critical
8,116,788,9968,8205,8286,100.99,Over-Exploited
8,116,7464,14083,11051,10372,93.86,Critical
8,116,789,10574,7790,7600,97.56,Critical
8,116,790,9072,7602,8214,108.05,Over-Exploited
8,116,791,18324,16275,10921,67.1,Safe
8,117,792,7257,5591,3448,61.67,Safe
8,117,793,15980,12060,5082,42.14,Safe
8,117,795,13588,11284,5698,50.5,Safe
8,117,796,18411,13602,10791,79.33,Semi-Critical
8,117,7385,15270,13233,6753,51.03,Safe
8,117,797,17936,15269,13977,91.54,Critical
8,117,7113,9424,6801,2897,42.6,Safe
8,117,798,8237,5841,3397,58.16,Safe
8,117,799,18770,16049,14232,88.68,Semi-Critical
8,117,7114,8893,6879,3981,57.87,Safe
8,117,6620,18239,13161,11978,91.01,Critical
8,117,800,7005,6233,6838,109.71,Over-Exploited
8,117,7386,7016,5462,5232,95.79,Critical
8,117,6850,16363,13334,8524,63.93,Safe
8,117,6851,15860,12040,12406,103.04,Over-Exploited
8,117,801,15070,12912,5627,43.58,Safe
8,117,802,14388,11156,10124,90.75,Critical
8,117,6849,6772,6379,2655,41.62,Safe
8,117,6848,13353,11693,6105,52.21,Safe
8,117,7387,8976,6590,7191,109.12,Over-Exploited
11,225,6533,6751,5428,3542,65.25,Safe
11,225,6532,13967,11122,10836,97.43,Critical
11,225,6562,12430,10361,6872,66.33,Safe
11,225,2153,19115,17403,17194,98.8,Critical
11,225,2154,19609,16586,17843,107.58,Over-Exploited
11,225,7137,12170,8706,6136,70.48,Semi-Critical
11,225,6534,18339,15842,12539,79.15,Semi-Critical
11,225,6535,11469,8051,6763,84.0,Semi-Critical
11,225,6537,14131,12647,13334,105.43,Over-Exploited
11,225,6536,8220,7123,4129,57.97,Safe
11,228,7138,5539,4304,3563,82.78,Semi-Critical
11,228,7140,19823,15325,9613,62.73,Safe
11,228,6531,18109,16290,8989,55.18,Safe
11,228,6529,6461,5787,2658,45.93,Safe
11,228,2159,10184,8025,6696,83.44,Semi-Critical
11,228,7139,13547,10495,10678,101.74,Over-Exploited
11,228,6530,16796,14107,9112,64.59,Safe
11,228,7141,16515,11595,9123,78.68,Semi-Critical
11,228,2160,5234,3771,3203,84.94,Semi-Critical
11,228,6528,19562,14310,9877,69.02,Safe
11,226,2155,6548,4887,5045,103.23,Over-Exploited
11,226,6523,12480,10333,6757,65.39,Safe
11,226,2156,15288,14493,7065,48.75,Safe
11,226,6522,9213,7952,3982,50.08,Safe
11,227,6563,15293,10939,11197,102.36,Over-Exploited
11,227,2157,6673,5547,6055,109.16,Over-Exploited
11,227,6564,11708,9649,5811,60.22,Safe
11,227,2158,18355,13510,6762,50.05,Safe
11,227,6527,12982,12074,8905,73.75,Semi-Critical
11,227,6524,7100,5752,5157,89.66,Semi-Critical
11,227,6525,16849,15983,13244,82.86,Semi-Critical
11,227,6526,17845,14365,15309,106.57,Over-Exploited
33,610,6255,16788,14303,13908,97.24,Critical
33,610,6256,8748,6352,6404,100.82,Over-Exploited
33,610,6257,8173,6649,5180,77.91,Semi-Critical
33,610,6259,6815,5177,3256,62.89,Safe
33,610,6261,8841,8035,7160,89.11,Semi-Critical
33,610,6260,15197,13616,9631,70.73,Semi-Critical
33,730,6175,13016,11793,7092,60.14,Safe
33,730,6176,12011,10580,5359,50.65,Safe
33,730,6178,9493,8621,6633,76.94,Semi-Critical
33,730,6180,5674,4256,3472,81.58,Semi-Critical
33,730,6181,13088,10640,8492,79.81,Semi-Critical
33,730,6183,13578,11853,5708,48.16,Safe
33,730,6184,7158,6151,4914,79.89,Semi-Critical
33,730,6185,7661,6734,3487,51.78,Safe
33,569,6101,7064,5340,4616,86.44,Semi-Critical
33,569,6102,17043,12349,8651,70.05,Semi-Critical
33,569,6105,8253,7668,7623,99.41,Critical
33,569,6106,9979,8382,7919,94.48,Critical
33,569,6108,12703,9380,8508,90.7,Critical
33,569,6110,17828,16015,14261,89.05,Semi-Critical
33,569,6111,17458,16213,12846,79.23,Semi-Critical
33,569,6112,19744,14657,6489,44.27,Safe
33,569,6114,13931,12598,10819,85.88,Semi-Critical
33,569,6115,6401,5974,4342,72.68,Semi-Critical
33,569,6116,8259,7718,5624,72.87,Semi-Critical
33,569,6117,15469,14363,9555,66.53,Safe
33,570,6120,17096,14302,15022,105.03,Over-Exploited
33,570,6121,8923,7040,4045,57.46,Safe
33,570,6122,9214,6466,4019,62.16,Safe
33,570,6123,8227,5884,6320,107.41,Over-Exploited
33,570,6124,16023,12933,12507,96.71,Critical
33,570,6125,16950,13557,5556,40.98,Safe
33,570,6126,15704,11717,12118,103.42,Over-Exploited
33,570,6127,15343,12257,6847,55.86,Safe
33,570,6128,16867,12543,11215,89.41,Semi-Critical
33,570,6129,7745,7064,5560,78.71,Semi-Critical
33,570,6130,11091,8590,6663,77.57,Semi-Critical
33,570,6131,8866,7532,6797,90.24,Critical
33,570,7476,16956,14000,7630,54.5,Safe
33,570,6132,18993,13541,6923,51.13,Safe
33,571,6133,10818,10120,8666,85.63,Semi-Critical
